Player Name,Player ID,Champion ID,Record,Winrate,KDA,CS /min,Gold /min,Gold %,KP,Damage /min,Damage %,K + A /min,Solo kills,Pentakills
bicas,3745,55,2W - 5L,28.6%,1.3,5.3,306,17.5%,54.2%,350.1,15.9%,0.19,-,0
bicas,3745,64,2W - 2L,50%,5.4,7.2,373,21.5%,61.2%,352.3,18.5%,0.26,2,0
bicas,3745,10,1W - 0L,100%,3.8,8.1,429,20.8%,61.3%,517.5,17.6%,0.51,1,0
bicas,3745,77,2W - 5L,28.6%,3.0,5.5,318,17.9%,62.8%,234.4,10.1%,0.26,-,0
bluerzor,1216,110,17W - 6L,73.9%,4.4,5.4,342,18.5%,69.3%,376.6,15.5%,0.35,2,0
bluerzor,1216,103,11W - 6L,64.7%,4.1,5.2,335,17.5%,62%,241.2,9.4%,0.34,1,0
bluerzor,1216,106,7W - 9L,43.8%,4.0,4.9,329,18.2%,71.4%,312.5,13.8%,0.34,1,0
bluerzor,1216,55,12W - 5L,70.6%,3.5,4.5,322,16.9%,69.3%,389.4,16.4%,0.35,1,0
bluerzor,1216,153,2W - 1L,66.7%,4.5,4.9,314,15.7%,70.7%,145.3,5.3%,0.42,-,0
bluerzor,1216,34,13W - 6L,68.4%,5.4,4.9,326,17.6%,84.7%,200.4,10.2%,0.4,-,0
bluerzor,1216,108,19W - 13L,59.4%,4.1,5.2,351,18.9%,66.4%,319.6,13.9%,0.3,7,0
bluerzor,1216,64,4W - 6L,40%,2.7,5.5,342,19.4%,65.9%,259.3,15%,0.31,3,0
bluerzor,1216,77,9W - 11L,45%,4.1,4.4,300,16.5%,71%,260.3,10.5%,0.29,1,0
bluerzor,1216,47,13W - 19L,40.6%,2.9,5,328,18.3%,68.7%,266.3,13.9%,0.3,4,0
bobista,3901,1,4W - 4L,50%,2.8,8.5,383,21.5%,58%,490.5,26.6%,0.19,2,0
bobista,3901,134,5W - 4L,55.6%,2.5,7.6,414,21.7%,61.8%,540.9,23%,0.35,6,0
bobista,3901,162,6W - 7L,46.2%,3.3,8,372,20.6%,47.6%,431.9,19.6%,0.25,4,0
bobista,3901,81,1W - 1L,50%,6.2,7.8,421,20.5%,53.4%,683.3,22.5%,0.52,1,0
bucu,1937,46,13W - 13L,50%,3.8,7.3,369,21.3%,58.4%,584.6,28.3%,0.26,20,0
bucu,1937,120,4W - 6L,40%,2.3,8.4,387,22.4%,56.4%,466.4,24.3%,0.25,1,0
bucu,1937,25,2W - 0L,100%,5.8,5.9,330,17.5%,78.1%,403.4,17.3%,0.4,-,0
bucu,1937,96,0W - 1L,0%,1.5,6.4,371,20.1%,64.3%,433.7,13.1%,0.23,-,0
bucu,1937,67,1W - 4L,20%,3.1,8.4,368,22.6%,76.3%,403.9,29.6%,0.23,-,0
bucu,1937,143,1W - 8L,11.1%,1.6,6.6,346,21.5%,58.8%,501.7,25.4%,0.22,3,0
bucu,1937,32,1W - 7L,12.5%,1.7,8,366,22.9%,54.3%,324.2,17.4%,0.18,-,0
bucu,1937,3,6W - 11L,35.3%,2.0,7.6,365,21.4%,54.3%,393.8,20.6%,0.21,4,0
bucu,1937,89,11W - 7L,61.1%,2.6,7.9,402,22.1%,62.2%,495.7,25.6%,0.3,25,0
buffi,5405,14,0W - 3L,0%,4.3,9,450,26.4%,74.1%,627.8,30.4%,0.25,1,0
buffi,5405,120,0W - 3L,0%,0.6,7.7,331,21.5%,63%,496.5,24.5%,0.14,-,0
buffi,5405,131,0W - 2L,0%,3.0,9.2,353,22.5%,62.5%,403.9,27.1%,0.1,-,0
buffi,5405,67,0W - 1L,0%,0.0,8.6,319,22.7%,0%,191.6,14.3%,0,-,0
buffi,5405,93,1W - 0L,100%,-,7.6,463,23.3%,54.2%,501.5,16.4%,0.45,1,0
buffi,5405,88,0W - 1L,0%,1.5,7.7,439,26.2%,60%,572.9,29%,0.25,-,0
buffi,5405,36,0W - 1L,0%,0.7,9.9,395,25.4%,66.7%,590.4,27.7%,0.07,-,0
buffi,5405,2,0W - 1L,0%,1.2,7.6,395,22.7%,46.7%,486.9,19.3%,0.21,-,0
buffi,5405,38,0W - 1L,0%,2.3,7.8,335,20.8%,87.5%,507.6,29.9%,0.24,-,0
c0st0m,5570,40,2W - 1L,66.7%,5.8,8.5,444,23.8%,77%,639.5,27.2%,0.28,-,0
c0st0m,5570,166,1W - 2L,33.3%,4.0,7.6,372,20.6%,69.1%,775.8,26.4%,0.39,1,0
c0st0m,5570,25,1W - 1L,50%,4.0,6.7,334,19.9%,84.3%,532.7,23.4%,0.31,-,0
c0st0m,5570,88,1W - 1L,50%,4.5,7.6,362,20.8%,67.4%,717.2,27.4%,0.34,-,0
c0st0m,5570,67,1W - 1L,50%,3.8,8.6,417,22.5%,69.4%,506.3,22.3%,0.37,2,0
c0st0m,5570,12,1W - 0L,100%,3.6,5.8,333,17.6%,58.1%,573.8,17.1%,0.38,3,0
c0st0m,5570,3,1W - 0L,100%,15.0,7.3,488,21.9%,45.5%,884.1,24%,0.67,2,0
c0st0m,5570,46,1W - 0L,100%,8.0,6.9,420,22.1%,80%,721.3,29.4%,0.54,1,0
c0st0m,5570,14,1W - 0L,100%,10.0,7,387,21.2%,55.6%,780,29.5%,0.31,-,0
c0st0m,5570,53,1W - 0L,100%,1.9,4.1,266,15.1%,48.1%,459.8,11.8%,0.31,-,0
c0st0m,5570,38,0W - 1L,0%,3.0,8.7,-,-,66.7%,-,-,0.25,-,-
c0st0m,5570,156,1W - 0L,100%,2.3,6.6,390,18.7%,33.3%,730.6,23%,0.36,3,0
c0st0m,5570,150,0W - 1L,0%,2.0,8,362,21.9%,66.7%,717.9,24.4%,0.26,-,0
c0st0m,5570,93,0W - 1L,0%,1.0,7.3,343,19.9%,36.4%,422,15.4%,0.13,-,0
cOldMemo,5479,14,4W - 2L,66.7%,6.9,9.6,482,24.5%,64.6%,823.1,32.1%,0.35,1,0
cOldMemo,5479,67,4W - 1L,80%,12.0,8.8,434,21.3%,57.1%,602,22.6%,0.4,-,0
cOldMemo,5479,38,2W - 2L,50%,8.0,9.1,387,21.5%,78.6%,602.1,28.7%,0.29,1,0
cOldMemo,5479,120,2W - 0L,100%,35.0,10.2,544,26.2%,78.5%,820.2,33.5%,0.59,-,0
cOldMemo,5479,166,2W - 0L,100%,10.3,9.1,445,23%,65.9%,888.4,28.8%,0.52,-,0
cOldMemo,5479,12,2W - 0L,100%,-,7.7,445,22.4%,76%,749.6,26.8%,0.66,-,0
cOldMemo,5479,2,1W - 1L,50%,12.5,8.3,379,21%,74%,606.6,21.4%,0.43,-,0
cOldMemo,5479,88,0W - 1L,0%,1.0,7.5,392,22.9%,66.7%,640.4,25.3%,0.19,1,0
cOldMemo,5479,36,0W - 1L,0%,1.4,8.3,400,23.3%,46.7%,758,32.1%,0.19,-,0
cOldMemo,5479,109,1W - 0L,100%,-,9.9,445,23.2%,73.7%,461.8,18.2%,0.48,-,0
cOldMemo,5479,131,0W - 1L,0%,4.0,9.8,495,28%,80%,893.5,44%,0.4,2,0
carium,4892,158,0W - 1L,0%,1.3,10.6,425,25.3%,50%,691.2,30.1%,0.13,-,0
carium,4892,167,0W - 1L,0%,1.2,8.7,389,19.2%,24.1%,357.6,9.9%,0.2,-,0
chef,4444,47,10W - 7L,58.8%,4.9,5.7,361,19.5%,74.9%,364.3,16.2%,0.39,-,0
chef,4444,55,2W - 9L,18.2%,2.5,4.9,296,17.7%,71.6%,328.1,14.8%,0.2,-,0
chef,4444,110,4W - 6L,40%,2.1,4.9,313,18.1%,64.5%,297.3,15.2%,0.26,1,0
chef,4444,106,7W - 5L,58.3%,3.5,5,328,17.1%,69.9%,292.1,14%,0.37,-,0
chef,4444,103,4W - 1L,80%,2.7,5.7,346,18%,55.7%,248.3,9.7%,0.25,-,0
chef,4444,153,2W - 2L,50%,3.7,4.5,279,15.9%,78.2%,124.6,6.5%,0.27,-,0
chef,4444,69,5W - 1L,83.3%,4.4,4.5,317,16.5%,57.1%,232.7,9.7%,0.29,1,0
chef,4444,131,5W - 0L,100%,7.4,6.6,414,20.6%,75%,564.3,24.1%,0.49,-,0
chef,4444,64,1W - 2L,33.3%,2.0,6.2,348,18.8%,59.9%,301.3,12.6%,0.3,1,0
chef,4444,94,2W - 0L,100%,2.7,5.2,296,16.4%,50%,203.9,8.4%,0.24,-,0
cio,4842,1,0W - 2L,0%,1.4,7.2,357,22%,57.7%,575.3,26.1%,0.19,1,0
cio,4842,138,0W - 1L,0%,0.5,6.7,294,18.9%,33.3%,325.8,17.6%,0.03,-,0
cio,4842,43,0W - 2L,0%,1.4,8.2,373,21.6%,46.8%,464.7,25.9%,0.16,-,0
cio,4842,75,0W - 1L,0%,1.3,7.6,344,22.8%,57.1%,576.1,32.4%,0.14,1,0
cody,2807,120,14W - 15L,48.3%,3.2,8.9,410,23%,61.7%,535.9,29.5%,0.24,5,0
cody,2807,14,7W - 4L,63.6%,3.5,8.9,407,22.4%,65%,717,34.2%,0.26,2,0
cody,2807,2,5W - 9L,35.7%,4.4,8.2,391,22%,74%,611.6,29.3%,0.31,2,0
cody,2807,131,6W - 3L,66.7%,4.7,8.6,401,21.4%,72.4%,678.3,30.8%,0.37,-,0
cody,2807,7,6W - 2L,75%,4.0,6.6,373,19.4%,79%,657.6,25.3%,0.47,2,0
cody,2807,150,4W - 1L,80%,6.0,8.8,438,21.8%,51.9%,587.4,21.9%,0.32,1,0
cody,2807,142,3W - 1L,75%,4.9,7.4,388,19.3%,60.1%,574.9,22.5%,0.36,-,0
cody,2807,67,8W - 3L,72.7%,3.4,8.3,392,21.6%,64.3%,565.9,28.7%,0.3,4,0
cody,2807,96,4W - 2L,66.7%,5.9,8.4,432,22.9%,68.3%,407.5,21.2%,0.3,-,0
cody,2807,166,1W - 1L,50%,9.5,8.1,393,21.4%,54%,759.3,32.4%,0.32,-,0
cody,2807,12,6W - 6L,50%,2.4,8.5,389,21.9%,62.1%,570.5,27.7%,0.27,4,0
cody,2807,46,7W - 10L,41.2%,3.0,8.2,380,21.8%,67.6%,628.4,32.8%,0.21,10,0
cody,2807,28,9W - 2L,81.8%,4.8,7.4,389,20.4%,72.4%,621.9,25.5%,0.42,2,0
cody,2807,93,1W - 0L,100%,-,10.4,468,23.5%,50%,634.1,31%,0.26,1,0
cody,2807,36,0W - 2L,0%,3.7,8,407,23.1%,78.5%,819,28.3%,0.32,-,0
cody,2807,3,2W - 1L,66.7%,3.5,8.4,374,21.2%,65.3%,327.7,22.9%,0.15,-,0
cody,2807,130,0W - 1L,0%,2.0,8.1,348,23%,66.7%,533.3,28.6%,0.12,-,-
curty,5601,1,3W - 2L,60%,1.8,8.2,401,22.3%,44.9%,694.5,32.1%,0.18,4,0
curty,5601,66,4W - 1L,80%,4.6,8.3,450,23.3%,59.7%,751.1,29.3%,0.38,4,0
curty,5601,162,1W - 2L,33.3%,7.2,7.3,369,20.8%,53.1%,539.1,21.5%,0.3,2,0
curty,5601,35,3W - 0L,100%,6.8,8.2,449,21.4%,42%,696.2,25.2%,0.34,5,0
curty,5601,155,1W - 2L,33.3%,3.1,8.1,404,24.3%,68.9%,634.5,34.5%,0.22,3,0
curty,5601,150,1W - 1L,50%,3.7,8.9,443,24.1%,45.5%,717.3,36.2%,0.19,2,0
curty,5601,119,2W - 0L,100%,4.4,8.4,442,21.7%,46.4%,866.4,25.1%,0.32,-,0
curty,5601,72,1W - 1L,50%,2.3,8.1,419,23.5%,63.6%,526.9,30.7%,0.2,2,0
curty,5601,113,2W - 0L,100%,4.0,5.4,335,17.2%,60.5%,442.6,19.5%,0.38,-,0
curty,5601,82,0W - 2L,0%,0.8,5.2,293,17.6%,74.6%,303.6,13.8%,0.16,3,0
curty,5601,96,0W - 1L,0%,0.6,7.2,421,23.9%,60%,347.3,22.9%,0.09,-,0
curty,5601,98,0W - 1L,0%,0.3,5.2,269,16.8%,60%,264.6,13.8%,0.09,-,0
cyraXx,3708,121,2W - 1L,66.7%,7.6,9,480,25.9%,87.8%,468.7,20.7%,0.43,-,0
cyraXx,3708,50,3W - 2L,60%,3.3,9,430,23.6%,68.4%,545.4,28.3%,0.26,-,0
cyraXx,3708,147,4W - 4L,50%,3.6,9.5,451,24.6%,61.9%,654.7,28.1%,0.3,2,0
cyraXx,3708,167,1W - 1L,50%,9.7,9.7,504,26.5%,72.5%,1327.3,32.6%,0.32,-,0
cyraXx,3708,140,8W - 10L,44.4%,3.9,9.1,454,25.8%,69.8%,522.8,26.7%,0.28,3,0
cyraXx,3708,158,1W - 5L,16.7%,2.2,9.1,428,25.8%,66.9%,578,24.9%,0.22,-,0
cyraXx,3708,100,5W - 6L,45.5%,3.4,8.6,408,22.3%,58.6%,543.6,23.7%,0.29,-,0
cyraXx,3708,21,3W - 6L,33.3%,3.0,8.5,395,23.7%,55.4%,641.2,30%,0.25,1,0
czypsy,3051,153,16W - 9L,64%,2.6,1.1,244,13.1%,71.7%,150.5,7.1%,0.36,-,0
czypsy,3051,62,38W - 18L,67.9%,2.6,1.3,245,13.1%,63.3%,170.8,7.1%,0.35,2,0
czypsy,3051,163,7W - 0L,100%,10.0,1,276,13.8%,79%,125.9,4.5%,0.5,-,0
czypsy,3051,136,6W - 6L,50%,3.5,1.1,247,13.7%,72.7%,156.4,6.5%,0.36,-,0
czypsy,3051,159,5W - 3L,62.5%,5.9,0.9,262,13.6%,71.8%,165.5,6.9%,0.44,-,0
czypsy,3051,48,11W - 11L,50%,2.0,1.2,236,13.2%,59.7%,122.5,6%,0.27,1,0
czypsy,3051,118,9W - 5L,64.3%,3.1,1.1,246,13.1%,70.5%,166.8,6.9%,0.42,-,0
czypsy,3051,4,8W - 5L,61.5%,3.1,1,234,13%,64.5%,142.8,7.3%,0.3,-,0
dan,459,110,12W - 6L,66.7%,4.1,5.8,353,19.2%,63.9%,367.8,16.1%,0.35,4,0
dan,459,77,9W - 10L,47.4%,6.5,5.4,339,18.7%,79.7%,325,14.4%,0.38,1,0
dan,459,55,8W - 5L,61.5%,4.3,4.9,337,17.8%,68.4%,473.6,17.2%,0.39,-,0
dan,459,106,14W - 6L,70%,6.5,5.1,354,18%,64.2%,356,14.1%,0.42,2,0
dan,459,153,3W - 0L,100%,6.1,4.7,337,17%,79.1%,237.9,8.1%,0.52,-,0
dan,459,35,2W - 0L,100%,2.1,6.6,383,17.9%,41%,362,11.9%,0.29,-,0
dan,459,65,4W - 4L,50%,4.0,4.4,316,17.3%,70.7%,160,7.2%,0.26,-,0
dan,459,94,6W - 6L,50%,3.2,5,328,18.1%,70.5%,243.7,12%,0.3,-,0
dan,459,10,1W - 0L,100%,7.5,7,381,18.4%,71.4%,540,23.4%,0.47,-,0
dan,459,160,0W - 1L,0%,1.5,6.2,315,17.9%,42.9%,232.5,9.9%,0.22,1,0
danzA,5534,166,0W - 4L,0%,4.4,8.5,393,23.8%,85.5%,749.7,34.9%,0.29,1,0
danzA,5534,93,0W - 2L,0%,2.0,9.2,386,22.9%,66.7%,267.4,19.1%,0.15,-,0
danzA,5534,120,1W - 1L,50%,4.3,8.7,382,23.1%,47.8%,506.6,29%,0.15,1,0
danzA,5534,3,1W - 1L,50%,1.7,6.9,359,20.6%,62.5%,283.1,15.9%,0.15,-,0
danzA,5534,32,1W - 0L,100%,4.0,8.1,422,21.8%,72.7%,577.8,22.2%,0.47,2,0
danzA,5534,46,0W - 1L,0%,10.0,7.7,353,21.4%,62.5%,593,25.7%,0.32,1,0
danzA,5534,131,0W - 1L,0%,0.5,9,398,25.2%,42.9%,626.2,33.4%,0.09,-,0
danzA,5534,96,0W - 1L,0%,3.2,5.9,420,20.6%,64%,430.2,15.6%,0.45,-,0
de sidere,3165,110,10W - 12L,45.5%,2.3,4.9,323,17.7%,63.1%,416.8,17.7%,0.34,3,0
de sidere,3165,153,4W - 2L,66.7%,4.5,4.2,321,17%,72.8%,219.8,8.1%,0.51,-,0
de sidere,3165,47,8W - 8L,50%,3.4,5.3,339,18.1%,61.7%,365,15.2%,0.36,4,0
de sidere,3165,103,5W - 5L,50%,3.5,4.8,349,18.3%,74.8%,375.8,13%,0.43,-,0
de sidere,3165,133,5W - 2L,71.4%,11.3,4.6,357,17.9%,83.9%,298.8,10.8%,0.65,1,0
de sidere,3165,106,2W - 5L,28.6%,1.7,4.5,304,17.7%,67.1%,265.7,12.2%,0.27,-,0
de sidere,3165,35,2W - 0L,100%,2.8,5.5,356,18%,59.6%,363.7,12.3%,0.34,-,0
de sidere,3165,55,1W - 0L,100%,16.0,4.6,342,16.8%,80%,408.2,14.9%,0.58,-,0
de sidere,3165,34,2W - 0L,100%,5.8,5.7,435,20.5%,75.7%,435.1,16.7%,0.64,-,0
de sidere,3165,149,1W - 1L,50%,3.3,7.1,386,20.7%,71.4%,718.7,30.6%,0.34,1,0
de sidere,3165,10,0W - 1L,0%,4.0,6.7,384,20.4%,74.1%,931.7,25.4%,0.53,-,0
defflok,3627,2,6W - 9L,40%,3.3,8.6,381,22%,57.6%,612.2,28.6%,0.24,-,0
defflok,3627,131,3W - 5L,37.5%,3.2,9.1,394,23%,59.2%,551.5,29.3%,0.25,-,0
defflok,3627,142,4W - 1L,80%,3.9,8.1,394,21.4%,66.8%,652.8,30%,0.32,-,0
defflok,3627,166,1W - 2L,33.3%,9.7,9.3,411,23.3%,72.6%,694.6,27.6%,0.32,-,0
defflok,3627,14,2W - 1L,66.7%,6.7,9.6,430,22.9%,57.8%,582.8,30.5%,0.23,1,0
defflok,3627,93,2W - 3L,40%,3.4,8.7,410,23%,62.5%,504.7,23.2%,0.34,2,0
denizzz,5484,110,2W - 3L,40%,1.8,5.7,351,19.4%,66.3%,473.5,20.5%,0.32,1,0
denizzz,5484,108,3W - 2L,60%,3.1,6.2,342,18.5%,49%,305,14.3%,0.27,1,0
denizzz,5484,69,2W - 2L,50%,4.6,5.3,328,17.5%,68.8%,300.3,12.3%,0.35,1,0
denizzz,5484,133,2W - 1L,66.7%,3.9,5.6,338,18.1%,74.2%,221.6,8.4%,0.39,-,0
denizzz,5484,64,1W - 2L,33.3%,2.8,6,367,19.4%,66.5%,356,15.5%,0.36,-,0
denizzz,5484,47,0W - 1L,0%,2.4,4.7,302,17.3%,66.7%,345.4,13.8%,0.32,-,0
denizzz,5484,165,1W - 0L,100%,3.6,5.6,488,22.3%,69.4%,979,24.9%,0.72,1,0
denizzz,5484,154,0W - 1L,0%,1.0,6.2,327,19.8%,71.4%,214.1,13.5%,0.13,-,0
deokdam,2508,146,9W - 7L,56.3%,4.1,2.2,306,16.8%,82.3%,453,18.3%,0.39,-,0
deokdam,2508,100,24W - 17L,58.5%,3.7,8.5,410,22.8%,61.2%,556.4,25.6%,0.26,3,0
deokdam,2508,121,7W - 4L,63.6%,3.7,8.7,437,23.7%,67.5%,454.2,21.5%,0.35,1,0
deokdam,2508,158,13W - 18L,41.9%,3.6,9.5,428,24.8%,62.7%,502.7,26.4%,0.22,2,0
deokdam,2508,21,30W - 28L,51.7%,4.3,9.2,424,24.1%,63.5%,693.5,32.5%,0.23,7,0
deokdam,2508,87,1W - 1L,50%,2.0,6.5,339,18.4%,62.5%,287.6,14.9%,0.22,-,-
deokdam,2508,140,15W - 20L,42.9%,4.3,9.5,446,25%,73.1%,520.7,27.1%,0.28,5,0
deokdam,2508,147,53W - 22L,70.7%,5.3,9.3,439,24.2%,65.3%,488,25.3%,0.28,9,1
deokdam,2508,135,13W - 15L,46.4%,4.3,9.8,440,24.4%,69.5%,527.7,26.9%,0.26,-,0
deokdam,2508,37,17W - 12L,58.6%,5.6,10.1,451,24.9%,70.2%,505.7,27.3%,0.28,3,0
deokdam,2508,8,10W - 8L,55.6%,5.9,8.9,415,23.2%,67.5%,492.3,23.2%,0.32,-,0
deokdam,2508,97,1W - 2L,33.3%,2.2,7.5,382,23%,91.7%,591.3,30.9%,0.21,-,0
deokdam,2508,167,0W - 1L,0%,1.0,8.5,346,21%,50%,440.5,19.9%,0.2,-,-
deokdam,2508,57,6W - 6L,50%,3.5,9.1,412,23.8%,65.9%,408.4,23.7%,0.2,2,0
deokdam,2508,96,0W - 1L,0%,1.5,6.4,352,20.6%,66.7%,466.6,19.6%,0.2,-,-
deokdam,2508,11,6W - 4L,60%,4.9,8.9,416,24.1%,70.1%,516.4,27.1%,0.19,1,0
deokdam,2508,50,7W - 10L,41.2%,4.3,9.4,433,24.9%,67.4%,662.4,31%,0.22,1,0
deokdam,2508,161,0W - 2L,0%,3.0,8.5,390,23.2%,100%,363.2,19.1%,0.19,-,0
destroy,2667,1,14W - 6L,70%,3.6,8.1,403,21.4%,52.6%,491.7,21.9%,0.26,7,0
destroy,2667,162,1W - 1L,50%,3.4,7.8,391,22.2%,80.4%,609.3,27.4%,0.29,1,0
destroy,2667,119,12W - 3L,80%,4.0,8.8,439,22.2%,46.5%,576.2,22.8%,0.28,4,0
destroy,2667,98,0W - 1L,0%,0.0,6.4,295,19.4%,0%,278.7,15.9%,0,-,0
destroy,2667,155,8W - 1L,88.9%,4.0,8.7,422,21.6%,57.1%,566.6,23.8%,0.33,3,0
destroy,2667,75,11W - 8L,57.9%,3.7,8.5,407,21.8%,61.8%,717,30.2%,0.29,11,0
destroy,2667,105,2W - 2L,50%,2.1,8.8,404,23.2%,71.4%,450.4,30.9%,0.18,1,0
dibu,2951,47,6W - 9L,40%,2.7,5.5,342,19.3%,66%,294.4,14.8%,0.32,2,0
dibu,2951,10,1W - 1L,50%,1.6,6.5,347,18.6%,54.2%,646.1,22.7%,0.27,-,0
dibu,2951,64,2W - 1L,66.7%,2.7,5.7,357,19.4%,69%,323.4,13.5%,0.32,1,0
dibu,2951,69,1W - 1L,50%,3.5,5.2,336,17.3%,65.3%,270,10.7%,0.45,-,0
dibu,2951,108,0W - 1L,0%,2.7,4.7,300,18.8%,57.1%,381.5,20.2%,0.27,-,0
dibu,2951,35,0W - 1L,0%,1.6,5.9,330,18.2%,66.7%,287.6,17.7%,0.27,-,0
dibu,2951,55,1W - 0L,100%,7.5,5.8,334,17.4%,57.7%,370.1,13.7%,0.45,-,0
dibu,2951,44,0W - 1L,0%,3.5,5.5,330,18.8%,70%,302.4,18.5%,0.23,-,0
dibu,2951,110,1W - 4L,20%,1.8,4.6,306,18.2%,71.1%,259.1,13.3%,0.22,-,0
dibu,2951,106,1W - 1L,50%,3.4,5.3,324,17.7%,58.6%,311.3,12%,0.3,-,0
dibu,2951,154,1W - 3L,25%,1.2,5.8,335,20.4%,68.5%,340.6,16.3%,0.2,-,0
doom,5274,77,7W - 3L,70%,5.3,5,325,17.2%,80.8%,325.7,13%,0.43,-,0
doom,5274,55,6W - 4L,60%,3.3,4.4,302,16.6%,77.3%,360,15.2%,0.37,-,0
doom,5274,153,1W - 4L,20%,1.8,4,274,15.9%,82.2%,190.5,8.5%,0.26,-,0
doom,5274,110,0W - 2L,0%,1.2,4.5,292,17.4%,73.8%,343.4,15.7%,0.22,-,0
doom,5274,133,4W - 0L,100%,20.0,5,334,17%,82.6%,283.5,11.9%,0.48,-,0
doom,5274,64,0W - 3L,0%,1.5,5.6,311,19.3%,76.8%,238.9,14.2%,0.22,-,0
doom,5274,103,2W - 3L,40%,2.0,4.8,317,17.5%,68.9%,256.1,11.4%,0.32,-,0
doraemon,5383,162,1W - 5L,16.7%,2.6,7.4,354,20%,49.1%,438,18.4%,0.23,6,0
doraemon,5383,75,3W - 1L,75%,6.6,8.2,430,23.3%,62.1%,830.6,39.4%,0.26,7,0
doraemon,5383,28,1W - 1L,50%,3.0,7.9,371,19.7%,47.9%,505.3,19.9%,0.27,2,0
doraemon,5383,1,0W - 1L,0%,2.2,8.6,430,24%,57.9%,584.3,24.8%,0.3,-,0
doraemon,5383,32,0W - 1L,0%,1.2,9.6,431,25.1%,75%,376.8,20.9%,0.2,-,0
doraemon,5383,134,1W - 0L,100%,7.5,7.3,395,20.6%,65.2%,751.7,26.9%,0.5,-,0
doraemon,5383,96,1W - 0L,100%,-,8,513,24.2%,73.7%,833.4,34.6%,0.56,-,0
doraemon,5383,77,0W - 1L,0%,1.0,8.2,314,20.1%,66.7%,300.6,19.3%,0.08,-,0
doraemon,5383,155,0W - 1L,0%,0.5,8.2,333,20.4%,20%,578,25.1%,0.07,-,0
dyNquedo,838,120,26W - 22L,54.2%,4.9,9,409,22.6%,64%,602.7,28.3%,0.25,1,1
dyNquedo,838,2,24W - 14L,63.2%,6.9,8.1,393,21.4%,70.1%,547,24.2%,0.32,6,0
dyNquedo,838,166,3W - 3L,50%,5.5,8.6,440,23.6%,71.5%,828.2,35%,0.37,1,0
dyNquedo,838,131,14W - 5L,73.7%,9.4,8.7,415,22.1%,72.7%,559.2,24.3%,0.37,3,0
dyNquedo,838,67,12W - 4L,75%,8.7,8.2,410,21.7%,75.1%,594.1,25.9%,0.42,-,0
dyNquedo,838,38,1W - 5L,16.7%,3.5,7.6,340,21.1%,57.2%,613.5,28.8%,0.17,2,0
dyNquedo,838,130,2W - 3L,40%,11.0,8.7,403,23.1%,74.6%,650.9,30.5%,0.28,1,0
eHopp,5440,162,0W - 1L,0%,0.5,8,328,19.9%,12.5%,339.9,20.1%,0.04,-,0
eHopp,5440,67,0W - 1L,0%,0.3,7.3,307,19.4%,33.3%,515,22.2%,0.07,-,0
eHopp,5440,93,0W - 1L,0%,1.3,6.4,294,19.1%,66.7%,293.9,16.8%,0.13,-,0
eHopp,5440,150,0W - 1L,0%,2.0,8.4,395,21.9%,53.3%,472.1,22.1%,0.29,-,0
eXyu,4175,153,3W - 1L,75%,3.8,4.7,301,16.4%,91.3%,173.6,7.6%,0.37,-,0
eXyu,4175,77,12W - 2L,85.7%,6.3,4.7,342,17.6%,70.1%,355.3,13.3%,0.44,2,0
eXyu,4175,103,5W - 2L,71.4%,3.4,5.4,339,18.3%,62.2%,272,11.1%,0.32,-,0
eXyu,4175,64,0W - 2L,0%,1.8,5.7,298,19%,87.5%,399.8,17.9%,0.15,-,0
eXyu,4175,154,11W - 15L,42.3%,3.1,5.6,337,19.3%,71.2%,303.8,13.7%,0.3,1,0
eXyu,4175,47,13W - 14L,48.1%,3.0,4.9,322,18.3%,75.8%,269.1,12.6%,0.31,1,0
eXyu,4175,110,1W - 5L,16.7%,1.8,5.3,309,17.9%,64.3%,318,16.3%,0.23,2,0
eXyu,4175,55,3W - 3L,50%,1.8,5.1,324,17.5%,56.1%,344.2,15.2%,0.2,2,0
eXyu,4175,133,1W - 0L,100%,13.0,5.2,356,17.6%,92.9%,145,7.2%,0.48,-,0
eaRyz,4906,110,1W - 3L,25%,2.6,5.1,314,18.2%,78.4%,419.9,17%,0.28,-,0
eaRyz,4906,29,2W - 1L,66.7%,5.5,6.9,371,20.6%,58.3%,326.4,16%,0.23,-,0
eaRyz,4906,103,3W - 4L,42.9%,2.6,4.9,321,18.8%,76%,269.3,12.9%,0.27,1,0
eaRyz,4906,34,2W - 5L,28.6%,1.3,4.7,290,17.7%,70.7%,237.8,11.2%,0.2,-,0
eaRyz,4906,10,1W - 0L,100%,5.0,7.3,388,19.5%,83.3%,530.6,24.1%,0.48,-,0
eaRyz,4906,64,0W - 1L,0%,0.4,4.8,258,16.8%,42.9%,259.4,14.1%,0.1,-,0
eaRyz,4906,55,5W - 1L,83.3%,5.7,5.2,321,17.9%,73.9%,358,16.4%,0.32,-,0
emotional,5654,138,0W - 1L,0%,1.0,6.8,281,18.9%,66.7%,251.5,21.6%,0.08,-,0
enel1,4476,47,10W - 6L,62.5%,5.9,5.7,363,19.5%,73.2%,357.8,16%,0.4,3,0
enel1,4476,153,0W - 2L,0%,3.0,4.3,271,15.7%,80.3%,150.7,7.5%,0.28,-,0
enel1,4476,110,9W - 2L,81.8%,4.0,5.5,346,18.6%,63.4%,391.8,17.4%,0.36,2,0
